model,metric,label_code,data,pipe_name,pred_id
svm,overall_accuracy,,0.5535087719298246,smote_tomeklinks,manual_2
svm,balanced_accuracy,,0.6405222543538116,smote_tomeklinks,manual_2
svm,kappa,,0.49944273257719796,smote_tomeklinks,manual_2
svm,producer_acc,1.0,0.6475409836065573,smote_tomeklinks,manual_2
svm,producer_acc,2.0,0.2056737588652482,smote_tomeklinks,manual_2
svm,producer_acc,3.0,0.8596491228070176,smote_tomeklinks,manual_2
svm,producer_acc,4.0,0.5464480874316939,smote_tomeklinks,manual_2
svm,producer_acc,6.0,0.5454545454545454,smote_tomeklinks,manual_2
svm,producer_acc,7.0,0.2584269662921348,smote_tomeklinks,manual_2
svm,producer_acc,11.0,0.6666666666666667,smote_tomeklinks,manual_2
svm,producer_acc,12.0,0.92,smote_tomeklinks,manual_2
svm,producer_acc,13.0,0.8333333333333334,smote_tomeklinks,manual_2
svm,producer_acc,14.0,0.6458333333333333,smote_tomeklinks,manual_2
svm,producer_acc,16.0,0.875,smote_tomeklinks,manual_2
svm,producer_acc,17.0,0.4545454545454546,smote_tomeklinks,manual_2
svm,producer_acc,20.0,0.8682170542635659,smote_tomeklinks,manual_2
svm,user_acc,1.0,0.7860696517412935,smote_tomeklinks,manual_2
svm,user_acc,2.0,0.42028985507246375,smote_tomeklinks,manual_2
svm,user_acc,3.0,0.3402777777777778,smote_tomeklinks,manual_2
svm,user_acc,4.0,0.6756756756756757,smote_tomeklinks,manual_2
svm,user_acc,6.0,0.4285714285714286,smote_tomeklinks,manual_2
svm,user_acc,7.0,0.4946236559139785,smote_tomeklinks,manual_2
svm,user_acc,11.0,0.15217391304347827,smote_tomeklinks,manual_2
svm,user_acc,12.0,0.4423076923076923,smote_tomeklinks,manual_2
svm,user_acc,13.0,0.625,smote_tomeklinks,manual_2
svm,user_acc,14.0,0.5344827586206897,smote_tomeklinks,manual_2
svm,user_acc,16.0,0.38888888888888884,smote_tomeklinks,manual_2
svm,user_acc,17.0,0.20833333333333337,smote_tomeklinks,manual_2
svm,user_acc,20.0,0.9411764705882353,smote_tomeklinks,manual_2
rf,overall_accuracy,,0.5789473684210527,smote_random,manual_2
rf,balanced_accuracy,,0.6409011454609754,smote_random,manual_2
rf,kappa,,0.5216210332880773,smote_random,manual_2
rf,producer_acc,1.0,0.7336065573770492,smote_random,manual_2
rf,producer_acc,2.0,0.2836879432624113,smote_random,manual_2
rf,producer_acc,3.0,0.8245614035087719,smote_random,manual_2
rf,producer_acc,4.0,0.5846994535519126,smote_random,manual_2
rf,producer_acc,6.0,0.5714285714285714,smote_random,manual_2
rf,producer_acc,7.0,0.1966292134831461,smote_random,manual_2
rf,producer_acc,11.0,0.5238095238095238,smote_random,manual_2
rf,producer_acc,12.0,0.88,smote_random,manual_2
rf,producer_acc,13.0,0.9444444444444444,smote_random,manual_2
rf,producer_acc,14.0,0.7083333333333333,smote_random,manual_2
rf,producer_acc,16.0,0.75,smote_random,manual_2
rf,producer_acc,17.0,0.4545454545454546,smote_random,manual_2
rf,producer_acc,20.0,0.875968992248062,smote_random,manual_2
rf,user_acc,1.0,0.7458333333333333,smote_random,manual_2
rf,user_acc,2.0,0.38834951456310685,smote_random,manual_2
rf,user_acc,3.0,0.4122807017543859,smote_random,manual_2
rf,user_acc,4.0,0.5977653631284916,smote_random,manual_2
rf,user_acc,6.0,0.4112149532710281,smote_random,manual_2
rf,user_acc,7.0,0.4487179487179487,smote_random,manual_2
rf,user_acc,11.0,0.24444444444444446,smote_random,manual_2
rf,user_acc,12.0,0.5116279069767442,smote_random,manual_2
rf,user_acc,13.0,0.7391304347826086,smote_random,manual_2
rf,user_acc,14.0,0.6415094339622642,smote_random,manual_2
rf,user_acc,16.0,0.46153846153846156,smote_random,manual_2
rf,user_acc,17.0,0.2777777777777778,smote_random,manual_2
rf,user_acc,20.0,0.9112903225806451,smote_random,manual_2
svm,overall_accuracy,,0.55,smote_random,manual_2
svm,balanced_accuracy,,0.6480109653102428,smote_random,manual_2
svm,kappa,,0.4950490946077094,smote_random,manual_2
svm,producer_acc,1.0,0.6557377049180328,smote_random,manual_2
svm,producer_acc,2.0,0.15602836879432624,smote_random,manual_2
svm,producer_acc,3.0,0.8947368421052632,smote_random,manual_2
svm,producer_acc,4.0,0.5737704918032787,smote_random,manual_2
svm,producer_acc,6.0,0.5714285714285714,smote_random,manual_2
svm,producer_acc,7.0,0.202247191011236,smote_random,manual_2
svm,producer_acc,11.0,0.6190476190476191,smote_random,manual_2
svm,producer_acc,12.0,0.92,smote_random,manual_2
svm,producer_acc,13.0,0.8888888888888888,smote_random,manual_2
svm,producer_acc,14.0,0.6458333333333333,smote_random,manual_2
svm,producer_acc,16.0,0.875,smote_random,manual_2
svm,producer_acc,17.0,0.5454545454545454,smote_random,manual_2
svm,producer_acc,20.0,0.875968992248062,smote_random,manual_2
svm,user_acc,1.0,0.7692307692307692,smote_random,manual_2
svm,user_acc,2.0,0.3548387096774194,smote_random,manual_2
svm,user_acc,3.0,0.35416666666666663,smote_random,manual_2
svm,user_acc,4.0,0.5965909090909092,smote_random,manual_2
svm,user_acc,6.0,0.4444444444444444,smote_random,manual_2
svm,user_acc,7.0,0.5625,smote_random,manual_2
svm,user_acc,11.0,0.1477272727272727,smote_random,manual_2
svm,user_acc,12.0,0.4181818181818182,smote_random,manual_2
svm,user_acc,13.0,0.64,smote_random,manual_2
svm,user_acc,14.0,0.5849056603773585,smote_random,manual_2
svm,user_acc,16.0,0.38888888888888884,smote_random,manual_2
svm,user_acc,17.0,0.24,smote_random,manual_2
svm,user_acc,20.0,0.9186991869918699,smote_random,manual_2
rf,overall_accuracy,,0.6035087719298246,smote_none,manual_2
rf,balanced_accuracy,,0.6428189355919174,smote_none,manual_2
rf,kappa,,0.5464958779953513,smote_none,manual_2
rf,producer_acc,1.0,0.7868852459016393,smote_none,manual_2
rf,producer_acc,2.0,0.3120567375886525,smote_none,manual_2
rf,producer_acc,3.0,0.7719298245614035,smote_none,manual_2
rf,producer_acc,4.0,0.6010928961748634,smote_none,manual_2
rf,producer_acc,6.0,0.5584415584415585,smote_none,manual_2
rf,producer_acc,7.0,0.2640449438202247,smote_none,manual_2
rf,producer_acc,11.0,0.5714285714285714,smote_none,manual_2
rf,producer_acc,12.0,0.84,smote_none,manual_2
rf,producer_acc,13.0,0.8333333333333334,smote_none,manual_2
rf,producer_acc,14.0,0.7291666666666667,smote_none,manual_2
rf,producer_acc,16.0,0.75,smote_none,manual_2
rf,producer_acc,17.0,0.4545454545454546,smote_none,manual_2
rf,producer_acc,20.0,0.8837209302325582,smote_none,manual_2
rf,user_acc,1.0,0.7470817120622568,smote_none,manual_2
rf,user_acc,2.0,0.4112149532710281,smote_none,manual_2
rf,user_acc,3.0,0.44897959183673475,smote_none,manual_2
rf,user_acc,4.0,0.6145251396648045,smote_none,manual_2
rf,user_acc,6.0,0.49425287356321834,smote_none,manual_2
rf,user_acc,7.0,0.43518518518518523,smote_none,manual_2
rf,user_acc,11.0,0.3529411764705882,smote_none,manual_2
rf,user_acc,12.0,0.525,smote_none,manual_2
rf,user_acc,13.0,0.625,smote_none,manual_2
rf,user_acc,14.0,0.6603773584905661,smote_none,manual_2
rf,user_acc,16.0,0.46153846153846156,smote_none,manual_2
rf,user_acc,17.0,0.3846153846153846,smote_none,manual_2
rf,user_acc,20.0,0.8976377952755905,smote_none,manual_2
svm,overall_accuracy,,0.5622807017543859,smote_none,manual_2
svm,balanced_accuracy,,0.6466304627868703,smote_none,manual_2
svm,kappa,,0.5086711942228315,smote_none,manual_2
svm,producer_acc,1.0,0.6639344262295082,smote_none,manual_2
svm,producer_acc,2.0,0.21985815602836878,smote_none,manual_2
svm,producer_acc,3.0,0.8771929824561404,smote_none,manual_2
svm,producer_acc,4.0,0.5573770491803278,smote_none,manual_2
svm,producer_acc,6.0,0.5714285714285714,smote_none,manual_2
svm,producer_acc,7.0,0.2528089887640449,smote_none,manual_2
svm,producer_acc,11.0,0.6666666666666667,smote_none,manual_2
svm,producer_acc,12.0,0.92,smote_none,manual_2
svm,producer_acc,13.0,0.8333333333333334,smote_none,manual_2
svm,producer_acc,14.0,0.6458333333333333,smote_none,manual_2
svm,producer_acc,16.0,0.875,smote_none,manual_2
svm,producer_acc,17.0,0.4545454545454546,smote_none,manual_2
svm,producer_acc,20.0,0.8682170542635659,smote_none,manual_2
svm,user_acc,1.0,0.7864077669902912,smote_none,manual_2
svm,user_acc,2.0,0.484375,smote_none,manual_2
svm,user_acc,3.0,0.34246575342465757,smote_none,manual_2
svm,user_acc,4.0,0.6375,smote_none,manual_2
svm,user_acc,6.0,0.4356435643564357,smote_none,manual_2
svm,user_acc,7.0,0.5294117647058824,smote_none,manual_2
svm,user_acc,11.0,0.16279069767441856,smote_none,manual_2
svm,user_acc,12.0,0.4509803921568627,smote_none,manual_2
svm,user_acc,13.0,0.6,smote_none,manual_2
svm,user_acc,14.0,0.543859649122807,smote_none,manual_2
svm,user_acc,16.0,0.38888888888888884,smote_none,manual_2
svm,user_acc,17.0,0.2272727272727273,smote_none,manual_2
svm,user_acc,20.0,0.9411764705882353,smote_none,manual_2
rf,overall_accuracy,,0.606140350877193,none_tomeklinks,manual_2
rf,balanced_accuracy,,0.6618314612928534,none_tomeklinks,manual_2
rf,kappa,,0.5505537077167855,none_tomeklinks,manual_2
rf,producer_acc,1.0,0.7868852459016393,none_tomeklinks,manual_2
rf,producer_acc,2.0,0.2836879432624113,none_tomeklinks,manual_2
rf,producer_acc,3.0,0.8245614035087719,none_tomeklinks,manual_2
rf,producer_acc,4.0,0.5792349726775956,none_tomeklinks,manual_2
rf,producer_acc,6.0,0.5714285714285714,none_tomeklinks,manual_2
rf,producer_acc,7.0,0.2808988764044944,none_tomeklinks,manual_2
rf,producer_acc,11.0,0.6190476190476191,none_tomeklinks,manual_2
rf,producer_acc,12.0,0.84,none_tomeklinks,manual_2
rf,producer_acc,13.0,0.8888888888888888,none_tomeklinks,manual_2
rf,producer_acc,14.0,0.75,none_tomeklinks,manual_2
rf,producer_acc,16.0,0.75,none_tomeklinks,manual_2
rf,producer_acc,17.0,0.5454545454545454,none_tomeklinks,manual_2
rf,producer_acc,20.0,0.8837209302325582,none_tomeklinks,manual_2
rf,user_acc,1.0,0.7413127413127414,none_tomeklinks,manual_2
rf,user_acc,2.0,0.4651162790697675,none_tomeklinks,manual_2
rf,user_acc,3.0,0.43518518518518523,none_tomeklinks,manual_2
rf,user_acc,4.0,0.6235294117647059,none_tomeklinks,manual_2
rf,user_acc,6.0,0.4731182795698925,none_tomeklinks,manual_2
rf,user_acc,7.0,0.45871559633027525,none_tomeklinks,manual_2
rf,user_acc,11.0,0.3939393939393939,none_tomeklinks,manual_2
rf,user_acc,12.0,0.4772727272727273,none_tomeklinks,manual_2
rf,user_acc,13.0,0.6956521739130435,none_tomeklinks,manual_2
rf,user_acc,14.0,0.6101694915254237,none_tomeklinks,manual_2
rf,user_acc,16.0,0.4285714285714286,none_tomeklinks,manual_2
rf,user_acc,17.0,0.375,none_tomeklinks,manual_2
rf,user_acc,20.0,0.9047619047619048,none_tomeklinks,manual_2
svm,overall_accuracy,,0.5535087719298246,none_tomeklinks,manual_2
svm,balanced_accuracy,,0.6492522595522238,none_tomeklinks,manual_2
svm,kappa,,0.5010305980564391,none_tomeklinks,manual_2
svm,producer_acc,1.0,0.610655737704918,none_tomeklinks,manual_2
svm,producer_acc,2.0,0.24113475177304966,none_tomeklinks,manual_2
svm,producer_acc,3.0,0.8771929824561404,none_tomeklinks,manual_2
svm,producer_acc,4.0,0.5300546448087431,none_tomeklinks,manual_2
svm,producer_acc,6.0,0.5324675324675325,none_tomeklinks,manual_2
svm,producer_acc,7.0,0.2865168539325843,none_tomeklinks,manual_2
svm,producer_acc,11.0,0.6666666666666667,none_tomeklinks,manual_2
svm,producer_acc,12.0,0.92,none_tomeklinks,manual_2
svm,producer_acc,13.0,0.8333333333333334,none_tomeklinks,manual_2
svm,producer_acc,14.0,0.6458333333333333,none_tomeklinks,manual_2
svm,producer_acc,16.0,0.875,none_tomeklinks,manual_2
svm,producer_acc,17.0,0.5454545454545454,none_tomeklinks,manual_2
svm,producer_acc,20.0,0.875968992248062,none_tomeklinks,manual_2
svm,user_acc,1.0,0.8054054054054054,none_tomeklinks,manual_2
svm,user_acc,2.0,0.5,none_tomeklinks,manual_2
svm,user_acc,3.0,0.36496350364963503,none_tomeklinks,manual_2
svm,user_acc,4.0,0.6689655172413793,none_tomeklinks,manual_2
svm,user_acc,6.0,0.42708333333333337,none_tomeklinks,manual_2
svm,user_acc,7.0,0.5204081632653061,none_tomeklinks,manual_2
svm,user_acc,11.0,0.1428571428571429,none_tomeklinks,manual_2
svm,user_acc,12.0,0.38983050847457623,none_tomeklinks,manual_2
svm,user_acc,13.0,0.5357142857142857,none_tomeklinks,manual_2
svm,user_acc,14.0,0.5344827586206897,none_tomeklinks,manual_2
svm,user_acc,16.0,0.38888888888888884,none_tomeklinks,manual_2
svm,user_acc,17.0,0.19999999999999996,none_tomeklinks,manual_2
svm,user_acc,20.0,0.9416666666666667,none_tomeklinks,manual_2
rf,overall_accuracy,,0.5859649122807018,none_random,manual_2
rf,balanced_accuracy,,0.6505400939883403,none_random,manual_2
rf,kappa,,0.5291712896688588,none_random,manual_2
rf,producer_acc,1.0,0.7540983606557377,none_random,manual_2
rf,producer_acc,2.0,0.26241134751773054,none_random,manual_2
rf,producer_acc,3.0,0.8245614035087719,none_random,manual_2
rf,producer_acc,4.0,0.5792349726775956,none_random,manual_2
rf,producer_acc,6.0,0.5714285714285714,none_random,manual_2
rf,producer_acc,7.0,0.2191011235955056,none_random,manual_2
rf,producer_acc,11.0,0.5714285714285714,none_random,manual_2
rf,producer_acc,12.0,0.92,none_random,manual_2
rf,producer_acc,13.0,0.8333333333333334,none_random,manual_2
rf,producer_acc,14.0,0.75,none_random,manual_2
rf,producer_acc,16.0,0.75,none_random,manual_2
rf,producer_acc,17.0,0.5454545454545454,none_random,manual_2
rf,producer_acc,20.0,0.875968992248062,none_random,manual_2
rf,user_acc,1.0,0.7449392712550607,none_random,manual_2
rf,user_acc,2.0,0.37,none_random,manual_2
rf,user_acc,3.0,0.4196428571428571,none_random,manual_2
rf,user_acc,4.0,0.6091954022988506,none_random,manual_2
rf,user_acc,6.0,0.43999999999999995,none_random,manual_2
rf,user_acc,7.0,0.4642857142857143,none_random,manual_2
rf,user_acc,11.0,0.3157894736842105,none_random,manual_2
rf,user_acc,12.0,0.5,none_random,manual_2
rf,user_acc,13.0,0.625,none_random,manual_2
rf,user_acc,14.0,0.6101694915254237,none_random,manual_2
rf,user_acc,16.0,0.4285714285714286,none_random,manual_2
rf,user_acc,17.0,0.33333333333333337,none_random,manual_2
rf,user_acc,20.0,0.9112903225806451,none_random,manual_2
svm,overall_accuracy,,0.5491228070175439,none_random,manual_2
svm,balanced_accuracy,,0.6454797705353335,none_random,manual_2
svm,kappa,,0.4938187246298189,none_random,manual_2
svm,producer_acc,1.0,0.6434426229508197,none_random,manual_2
svm,producer_acc,2.0,0.22695035460992907,none_random,manual_2
svm,producer_acc,3.0,0.8771929824561404,none_random,manual_2
svm,producer_acc,4.0,0.5573770491803278,none_random,manual_2
svm,producer_acc,6.0,0.5064935064935066,none_random,manual_2
svm,producer_acc,7.0,0.2078651685393258,none_random,manual_2
svm,producer_acc,11.0,0.7619047619047619,none_random,manual_2
svm,producer_acc,12.0,0.92,none_random,manual_2
svm,producer_acc,13.0,0.8333333333333334,none_random,manual_2
svm,producer_acc,14.0,0.6666666666666667,none_random,manual_2
svm,producer_acc,16.0,0.875,none_random,manual_2
svm,producer_acc,17.0,0.4545454545454546,none_random,manual_2
svm,producer_acc,20.0,0.8604651162790697,none_random,manual_2
svm,user_acc,1.0,0.7476190476190476,none_random,manual_2
svm,user_acc,2.0,0.3764705882352941,none_random,manual_2
svm,user_acc,3.0,0.34013605442176875,none_random,manual_2
svm,user_acc,4.0,0.6181818181818182,none_random,manual_2
svm,user_acc,6.0,0.4285714285714286,none_random,manual_2
svm,user_acc,7.0,0.5692307692307692,none_random,manual_2
svm,user_acc,11.0,0.18604651162790697,none_random,manual_2
svm,user_acc,12.0,0.4423076923076923,none_random,manual_2
svm,user_acc,13.0,0.6818181818181819,none_random,manual_2
svm,user_acc,14.0,0.64,none_random,manual_2
svm,user_acc,16.0,0.4375,none_random,manual_2
svm,user_acc,17.0,0.1515151515151515,none_random,manual_2
svm,user_acc,20.0,0.940677966101695,none_random,manual_2
rf,overall_accuracy,,0.6149122807017544,none_none,manual_2
rf,balanced_accuracy,,0.6687959292776434,none_none,manual_2
rf,kappa,,0.5594658591762541,none_none,manual_2
rf,producer_acc,1.0,0.8032786885245902,none_none,manual_2
rf,producer_acc,2.0,0.33333333333333337,none_none,manual_2
rf,producer_acc,3.0,0.7894736842105263,none_none,manual_2
rf,producer_acc,4.0,0.5901639344262295,none_none,manual_2
rf,producer_acc,6.0,0.5324675324675325,none_none,manual_2
rf,producer_acc,7.0,0.2808988764044944,none_none,manual_2
rf,producer_acc,11.0,0.6666666666666667,none_none,manual_2
rf,producer_acc,12.0,0.88,none_none,manual_2
rf,producer_acc,13.0,0.8888888888888888,none_none,manual_2
rf,producer_acc,14.0,0.75,none_none,manual_2
rf,producer_acc,16.0,0.75,none_none,manual_2
rf,producer_acc,17.0,0.5454545454545454,none_none,manual_2
rf,producer_acc,20.0,0.8837209302325582,none_none,manual_2
rf,user_acc,1.0,0.7424242424242424,none_none,manual_2
rf,user_acc,2.0,0.4563106796116505,none_none,manual_2
rf,user_acc,3.0,0.44999999999999996,none_none,manual_2
rf,user_acc,4.0,0.6352941176470588,none_none,manual_2
rf,user_acc,6.0,0.48809523809523814,none_none,manual_2
rf,user_acc,7.0,0.4464285714285714,none_none,manual_2
rf,user_acc,11.0,0.4516129032258065,none_none,manual_2
rf,user_acc,12.0,0.5238095238095238,none_none,manual_2
rf,user_acc,13.0,0.6956521739130435,none_none,manual_2
rf,user_acc,14.0,0.6206896551724138,none_none,manual_2
rf,user_acc,16.0,0.5454545454545454,none_none,manual_2
rf,user_acc,17.0,0.375,none_none,manual_2
rf,user_acc,20.0,0.9047619047619048,none_none,manual_2
svm,overall_accuracy,,0.5447368421052632,none_none,manual_2
svm,balanced_accuracy,,0.634576811379159,none_none,manual_2
svm,kappa,,0.4904507968003968,none_none,manual_2
svm,producer_acc,1.0,0.6229508196721312,none_none,manual_2
svm,producer_acc,2.0,0.2056737588652482,none_none,manual_2
svm,producer_acc,3.0,0.8771929824561404,none_none,manual_2
svm,producer_acc,4.0,0.5519125683060109,none_none,manual_2
svm,producer_acc,6.0,0.5454545454545454,none_none,manual_2
svm,producer_acc,7.0,0.2303370786516854,none_none,manual_2
svm,producer_acc,11.0,0.6190476190476191,none_none,manual_2
svm,producer_acc,12.0,0.92,none_none,manual_2
svm,producer_acc,13.0,0.8333333333333334,none_none,manual_2
svm,producer_acc,14.0,0.6458333333333333,none_none,manual_2
svm,producer_acc,16.0,0.875,none_none,manual_2
svm,producer_acc,17.0,0.4545454545454546,none_none,manual_2
svm,producer_acc,20.0,0.8682170542635659,none_none,manual_2
svm,user_acc,1.0,0.7835051546391752,none_none,manual_2
svm,user_acc,2.0,0.467741935483871,none_none,manual_2
svm,user_acc,3.0,0.3623188405797102,none_none,manual_2
svm,user_acc,4.0,0.6352201257861636,none_none,manual_2
svm,user_acc,6.0,0.4285714285714286,none_none,manual_2
svm,user_acc,7.0,0.4767441860465116,none_none,manual_2
svm,user_acc,11.0,0.134020618556701,none_none,manual_2
svm,user_acc,12.0,0.4035087719298246,none_none,manual_2
svm,user_acc,13.0,0.5769230769230769,none_none,manual_2
svm,user_acc,14.0,0.5535714285714286,none_none,manual_2
svm,user_acc,16.0,0.38888888888888884,none_none,manual_2
svm,user_acc,17.0,0.1724137931034483,none_none,manual_2
svm,user_acc,20.0,0.9333333333333333,none_none,manual_2
rf,overall_accuracy,,0.39649122807017545,smote_tomeklinks,manual_pca_2
rf,balanced_accuracy,,0.46343629268270603,smote_tomeklinks,manual_pca_2
rf,kappa,,0.32284107676142737,smote_tomeklinks,manual_pca_2
rf,producer_acc,1.0,0.33606557377049184,smote_tomeklinks,manual_pca_2
rf,producer_acc,2.0,0.18439716312056742,smote_tomeklinks,manual_pca_2
rf,producer_acc,3.0,0.4035087719298246,smote_tomeklinks,manual_pca_2
rf,producer_acc,4.0,0.40437158469945356,smote_tomeklinks,manual_pca_2
rf,producer_acc,6.0,0.38961038961038963,smote_tomeklinks,manual_pca_2
rf,producer_acc,7.0,0.2134831460674157,smote_tomeklinks,manual_pca_2
rf,producer_acc,11.0,0.19047619047619047,smote_tomeklinks,manual_pca_2
rf,producer_acc,12.0,0.56,smote_tomeklinks,manual_pca_2
rf,producer_acc,13.0,0.6666666666666667,smote_tomeklinks,manual_pca_2
rf,producer_acc,14.0,0.375,smote_tomeklinks,manual_pca_2
rf,producer_acc,16.0,0.75,smote_tomeklinks,manual_pca_2
rf,producer_acc,17.0,0.6363636363636364,smote_tomeklinks,manual_pca_2
rf,producer_acc,20.0,0.9147286821705426,smote_tomeklinks,manual_pca_2
rf,user_acc,1.0,0.4385026737967914,smote_tomeklinks,manual_pca_2
rf,user_acc,2.0,0.3291139240506329,smote_tomeklinks,manual_pca_2
rf,user_acc,3.0,0.1869918699186992,smote_tomeklinks,manual_pca_2
rf,user_acc,4.0,0.5068493150684932,smote_tomeklinks,manual_pca_2
rf,user_acc,6.0,0.29702970297029707,smote_tomeklinks,manual_pca_2
rf,user_acc,7.0,0.34545454545454546,smote_tomeklinks,manual_pca_2
rf,user_acc,11.0,0.06779661016949157,smote_tomeklinks,manual_pca_2
rf,user_acc,12.0,0.2692307692307693,smote_tomeklinks,manual_pca_2
rf,user_acc,13.0,0.4,smote_tomeklinks,manual_pca_2
rf,user_acc,14.0,0.2571428571428571,smote_tomeklinks,manual_pca_2
rf,user_acc,16.0,0.30000000000000004,smote_tomeklinks,manual_pca_2
rf,user_acc,17.0,0.19999999999999996,smote_tomeklinks,manual_pca_2
rf,user_acc,20.0,0.921875,smote_tomeklinks,manual_pca_2
svm,overall_accuracy,,0.3508771929824561,smote_tomeklinks,manual_pca_2
svm,balanced_accuracy,,0.4716064755568264,smote_tomeklinks,manual_pca_2
svm,kappa,,0.2866390263248465,smote_tomeklinks,manual_pca_2
svm,producer_acc,1.0,0.21311475409836067,smote_tomeklinks,manual_pca_2
svm,producer_acc,2.0,0.09219858156028371,smote_tomeklinks,manual_pca_2
svm,producer_acc,3.0,0.42105263157894735,smote_tomeklinks,manual_pca_2
svm,producer_acc,4.0,0.4098360655737705,smote_tomeklinks,manual_pca_2
svm,producer_acc,6.0,0.35064935064935066,smote_tomeklinks,manual_pca_2
svm,producer_acc,7.0,0.1685393258426966,smote_tomeklinks,manual_pca_2
svm,producer_acc,11.0,0.2857142857142857,smote_tomeklinks,manual_pca_2
svm,producer_acc,12.0,0.52,smote_tomeklinks,manual_pca_2
svm,producer_acc,13.0,0.7777777777777778,smote_tomeklinks,manual_pca_2
svm,producer_acc,14.0,0.25,smote_tomeklinks,manual_pca_2
svm,producer_acc,16.0,1.0,smote_tomeklinks,manual_pca_2
svm,producer_acc,17.0,0.7272727272727273,smote_tomeklinks,manual_pca_2
svm,producer_acc,20.0,0.9147286821705426,smote_tomeklinks,manual_pca_2
svm,user_acc,1.0,0.5148514851485149,smote_tomeklinks,manual_pca_2
svm,user_acc,2.0,0.32499999999999996,smote_tomeklinks,manual_pca_2
svm,user_acc,3.0,0.11822660098522164,smote_tomeklinks,manual_pca_2
svm,user_acc,4.0,0.47770700636942676,smote_tomeklinks,manual_pca_2
svm,user_acc,6.0,0.30000000000000004,smote_tomeklinks,manual_pca_2
svm,user_acc,7.0,0.34090909090909094,smote_tomeklinks,manual_pca_2
svm,user_acc,11.0,0.06382978723404253,smote_tomeklinks,manual_pca_2
svm,user_acc,12.0,0.2549019607843137,smote_tomeklinks,manual_pca_2
svm,user_acc,13.0,0.3783783783783784,smote_tomeklinks,manual_pca_2
svm,user_acc,14.0,0.23076923076923073,smote_tomeklinks,manual_pca_2
svm,user_acc,16.0,0.5333333333333333,smote_tomeklinks,manual_pca_2
svm,user_acc,17.0,0.09411764705882353,smote_tomeklinks,manual_pca_2
svm,user_acc,20.0,0.9291338582677166,smote_tomeklinks,manual_pca_2
rf,overall_accuracy,,0.36666666666666664,smote_random,manual_pca_2
rf,balanced_accuracy,,0.4653865045250799,smote_random,manual_pca_2
rf,kappa,,0.30016750133916037,smote_random,manual_pca_2
rf,producer_acc,1.0,0.2622950819672131,smote_random,manual_pca_2
rf,producer_acc,2.0,0.11347517730496459,smote_random,manual_pca_2
rf,producer_acc,3.0,0.4385964912280702,smote_random,manual_pca_2
rf,producer_acc,4.0,0.39344262295081966,smote_random,manual_pca_2
rf,producer_acc,6.0,0.4415584415584416,smote_random,manual_pca_2
rf,producer_acc,7.0,0.1404494382022472,smote_random,manual_pca_2
rf,producer_acc,11.0,0.33333333333333337,smote_random,manual_pca_2
rf,producer_acc,12.0,0.52,smote_random,manual_pca_2
rf,producer_acc,13.0,0.7777777777777778,smote_random,manual_pca_2
rf,producer_acc,14.0,0.3125,smote_random,manual_pca_2
rf,producer_acc,16.0,0.75,smote_random,manual_pca_2
rf,producer_acc,17.0,0.6363636363636364,smote_random,manual_pca_2
rf,producer_acc,20.0,0.9302325581395349,smote_random,manual_pca_2
rf,user_acc,1.0,0.49230769230769234,smote_random,manual_pca_2
rf,user_acc,2.0,0.2622950819672131,smote_random,manual_pca_2
rf,user_acc,3.0,0.1515151515151515,smote_random,manual_pca_2
rf,user_acc,4.0,0.4768211920529801,smote_random,manual_pca_2
rf,user_acc,6.0,0.31481481481481477,smote_random,manual_pca_2
rf,user_acc,7.0,0.3472222222222222,smote_random,manual_pca_2
rf,user_acc,11.0,0.08750000000000002,smote_random,manual_pca_2
rf,user_acc,12.0,0.23636363636363633,smote_random,manual_pca_2
rf,user_acc,13.0,0.32558139534883723,smote_random,manual_pca_2
rf,user_acc,14.0,0.23076923076923073,smote_random,manual_pca_2
rf,user_acc,16.0,0.25,smote_random,manual_pca_2
rf,user_acc,17.0,0.13461538461538458,smote_random,manual_pca_2
rf,user_acc,20.0,0.8955223880597015,smote_random,manual_pca_2
svm,overall_accuracy,,0.3482456140350877,smote_random,manual_pca_2
svm,balanced_accuracy,,0.4704797987731679,smote_random,manual_pca_2
svm,kappa,,0.28513314608258844,smote_random,manual_pca_2
svm,producer_acc,1.0,0.2213114754098361,smote_random,manual_pca_2
svm,producer_acc,2.0,0.09219858156028371,smote_random,manual_pca_2
svm,producer_acc,3.0,0.4385964912280702,smote_random,manual_pca_2
svm,producer_acc,4.0,0.4098360655737705,smote_random,manual_pca_2
svm,producer_acc,6.0,0.35064935064935066,smote_random,manual_pca_2
svm,producer_acc,7.0,0.1179775280898876,smote_random,manual_pca_2
svm,producer_acc,11.0,0.2857142857142857,smote_random,manual_pca_2
svm,producer_acc,12.0,0.52,smote_random,manual_pca_2
svm,producer_acc,13.0,0.7777777777777778,smote_random,manual_pca_2
svm,producer_acc,14.0,0.22916666666666663,smote_random,manual_pca_2
svm,producer_acc,16.0,1.0,smote_random,manual_pca_2
svm,producer_acc,17.0,0.7272727272727273,smote_random,manual_pca_2
svm,producer_acc,20.0,0.9457364341085271,smote_random,manual_pca_2
svm,user_acc,1.0,0.5142857142857142,smote_random,manual_pca_2
svm,user_acc,2.0,0.31707317073170727,smote_random,manual_pca_2
svm,user_acc,3.0,0.12562814070351758,smote_random,manual_pca_2
svm,user_acc,4.0,0.45731707317073167,smote_random,manual_pca_2
svm,user_acc,6.0,0.30000000000000004,smote_random,manual_pca_2
