model,metric,label_code,data,pipe_name,pred_id
rf,producer_acc,12.0,0.84,smote_random,manual_ndvi_3
rf,producer_acc,13.0,0.9411764705882353,smote_random,manual_ndvi_3
rf,producer_acc,14.0,0.6875,smote_random,manual_ndvi_3
rf,producer_acc,16.0,0.875,smote_random,manual_ndvi_3
rf,producer_acc,17.0,1.0,smote_random,manual_ndvi_3
rf,producer_acc,20.0,0.9534883720930233,smote_random,manual_ndvi_3
rf,user_acc,1.0,0.7555555555555555,smote_random,manual_ndvi_3
rf,user_acc,2.0,0.5,smote_random,manual_ndvi_3
rf,user_acc,3.0,0.40963855421686746,smote_random,manual_ndvi_3
rf,user_acc,4.0,0.7009345794392523,smote_random,manual_ndvi_3
rf,user_acc,6.0,0.46808510638297873,smote_random,manual_ndvi_3
rf,user_acc,7.0,0.625,smote_random,manual_ndvi_3
rf,user_acc,11.0,0.3015873015873016,smote_random,manual_ndvi_3
rf,user_acc,12.0,0.5121951219512195,smote_random,manual_ndvi_3
rf,user_acc,13.0,0.7272727272727273,smote_random,manual_ndvi_3
rf,user_acc,14.0,0.45833333333333337,smote_random,manual_ndvi_3
rf,user_acc,16.0,0.368421052631579,smote_random,manual_ndvi_3
rf,user_acc,17.0,0.3666666666666667,smote_random,manual_ndvi_3
rf,user_acc,20.0,0.9534883720930233,smote_random,manual_ndvi_3
svm,overall_accuracy,,0.5779294653014789,smote_random,manual_ndvi_3
svm,balanced_accuracy,,0.5977306733923314,smote_random,manual_ndvi_3
svm,kappa,,0.5216870297305622,smote_random,manual_ndvi_3
svm,producer_acc,1.0,0.7254901960784313,smote_random,manual_ndvi_3
svm,producer_acc,2.0,0.1460674157303371,smote_random,manual_ndvi_3
svm,producer_acc,3.0,0.7560975609756098,smote_random,manual_ndvi_3
svm,producer_acc,4.0,0.5833333333333333,smote_random,manual_ndvi_3
svm,producer_acc,6.0,0.42553191489361697,smote_random,manual_ndvi_3
svm,producer_acc,7.0,0.14018691588785048,smote_random,manual_ndvi_3
svm,producer_acc,11.0,0.47619047619047616,smote_random,manual_ndvi_3
svm,producer_acc,12.0,0.8,smote_random,manual_ndvi_3
svm,producer_acc,13.0,0.8235294117647058,smote_random,manual_ndvi_3
svm,producer_acc,14.0,0.5625,smote_random,manual_ndvi_3
svm,producer_acc,16.0,0.5,smote_random,manual_ndvi_3
svm,producer_acc,17.0,0.9090909090909091,smote_random,manual_ndvi_3
svm,producer_acc,20.0,0.9224806201550387,smote_random,manual_ndvi_3
svm,user_acc,1.0,0.7219512195121951,smote_random,manual_ndvi_3
svm,user_acc,2.0,0.276595744680851,smote_random,manual_ndvi_3
svm,user_acc,3.0,0.36904761904761907,smote_random,manual_ndvi_3
svm,user_acc,4.0,0.7264150943396226,smote_random,manual_ndvi_3
svm,user_acc,6.0,0.47619047619047616,smote_random,manual_ndvi_3
svm,user_acc,7.0,0.4285714285714286,smote_random,manual_ndvi_3
svm,user_acc,11.0,0.21276595744680848,smote_random,manual_ndvi_3
svm,user_acc,12.0,0.4651162790697675,smote_random,manual_ndvi_3
svm,user_acc,13.0,0.6363636363636364,smote_random,manual_ndvi_3
svm,user_acc,14.0,0.44999999999999996,smote_random,manual_ndvi_3
svm,user_acc,16.0,0.13793103448275867,smote_random,manual_ndvi_3
svm,user_acc,17.0,0.2702702702702703,smote_random,manual_ndvi_3
svm,user_acc,20.0,0.9754098360655737,smote_random,manual_ndvi_3
rf,overall_accuracy,,0.6518771331058021,smote_none,manual_ndvi_3
rf,balanced_accuracy,,0.7123409857866428,smote_none,manual_ndvi_3
rf,kappa,,0.6022442101714064,smote_none,manual_ndvi_3
rf,producer_acc,1.0,0.7696078431372549,smote_none,manual_ndvi_3
rf,producer_acc,2.0,0.3033707865168539,smote_none,manual_ndvi_3
rf,producer_acc,3.0,0.7317073170731707,smote_none,manual_ndvi_3
rf,producer_acc,4.0,0.5984848484848485,smote_none,manual_ndvi_3
rf,producer_acc,6.0,0.44680851063829785,smote_none,manual_ndvi_3
rf,producer_acc,7.0,0.25233644859813087,smote_none,manual_ndvi_3
rf,producer_acc,11.0,0.8095238095238095,smote_none,manual_ndvi_3
rf,producer_acc,12.0,0.88,smote_none,manual_ndvi_3
rf,producer_acc,13.0,0.8823529411764706,smote_none,manual_ndvi_3
rf,producer_acc,14.0,0.75,smote_none,manual_ndvi_3
rf,producer_acc,16.0,0.875,smote_none,manual_ndvi_3
rf,producer_acc,17.0,1.0,smote_none,manual_ndvi_3
rf,producer_acc,20.0,0.9612403100775194,smote_none,manual_ndvi_3
rf,user_acc,1.0,0.7440758293838863,smote_none,manual_ndvi_3
rf,user_acc,2.0,0.41538461538461535,smote_none,manual_ndvi_3
rf,user_acc,3.0,0.4411764705882353,smote_none,manual_ndvi_3
rf,user_acc,4.0,0.7314814814814814,smote_none,manual_ndvi_3
rf,user_acc,6.0,0.5,smote_none,manual_ndvi_3
rf,user_acc,7.0,0.4655172413793104,smote_none,manual_ndvi_3
rf,user_acc,11.0,0.4722222222222222,smote_none,manual_ndvi_3
rf,user_acc,12.0,0.5945945945945945,smote_none,manual_ndvi_3
rf,user_acc,13.0,0.75,smote_none,manual_ndvi_3
rf,user_acc,14.0,0.5142857142857142,smote_none,manual_ndvi_3
rf,user_acc,16.0,0.4375,smote_none,manual_ndvi_3
rf,user_acc,17.0,0.5789473684210527,smote_none,manual_ndvi_3
rf,user_acc,20.0,0.9612403100775194,smote_none,manual_ndvi_3
svm,overall_accuracy,,0.5858930602957907,smote_none,manual_ndvi_3
svm,balanced_accuracy,,0.6024782041875135,smote_none,manual_ndvi_3
svm,kappa,,0.5301218620306813,smote_none,manual_ndvi_3
svm,producer_acc,1.0,0.7352941176470589,smote_none,manual_ndvi_3
svm,producer_acc,2.0,0.1348314606741573,smote_none,manual_ndvi_3
svm,producer_acc,3.0,0.7804878048780488,smote_none,manual_ndvi_3
svm,producer_acc,4.0,0.5833333333333333,smote_none,manual_ndvi_3
svm,producer_acc,6.0,0.42553191489361697,smote_none,manual_ndvi_3
svm,producer_acc,7.0,0.14018691588785048,smote_none,manual_ndvi_3
svm,producer_acc,11.0,0.47619047619047616,smote_none,manual_ndvi_3
svm,producer_acc,12.0,0.8,smote_none,manual_ndvi_3
svm,producer_acc,13.0,0.8235294117647058,smote_none,manual_ndvi_3
svm,producer_acc,14.0,0.5625,smote_none,manual_ndvi_3
svm,producer_acc,16.0,0.5,smote_none,manual_ndvi_3
svm,producer_acc,17.0,0.9090909090909091,smote_none,manual_ndvi_3
svm,producer_acc,20.0,0.9612403100775194,smote_none,manual_ndvi_3
svm,user_acc,1.0,0.7211538461538461,smote_none,manual_ndvi_3
svm,user_acc,2.0,0.3076923076923077,smote_none,manual_ndvi_3
svm,user_acc,3.0,0.3595505617977528,smote_none,manual_ndvi_3
svm,user_acc,4.0,0.719626168224299,smote_none,manual_ndvi_3
svm,user_acc,6.0,0.4878048780487805,smote_none,manual_ndvi_3
svm,user_acc,7.0,0.4285714285714286,smote_none,manual_ndvi_3
svm,user_acc,11.0,0.20833333333333337,smote_none,manual_ndvi_3
svm,user_acc,12.0,0.4651162790697675,smote_none,manual_ndvi_3
svm,user_acc,13.0,0.736842105263158,smote_none,manual_ndvi_3
svm,user_acc,14.0,0.4576271186440678,smote_none,manual_ndvi_3
svm,user_acc,16.0,0.1428571428571429,smote_none,manual_ndvi_3
svm,user_acc,17.0,0.2857142857142857,smote_none,manual_ndvi_3
svm,user_acc,20.0,0.96875,smote_none,manual_ndvi_3
rf,overall_accuracy,,0.6473265073947668,none_tomeklinks,manual_ndvi_3
rf,balanced_accuracy,,0.7023998762434527,none_tomeklinks,manual_ndvi_3
rf,kappa,,0.597232404692082,none_tomeklinks,manual_ndvi_3
rf,producer_acc,1.0,0.7892156862745098,none_tomeklinks,manual_ndvi_3
rf,producer_acc,2.0,0.2808988764044944,none_tomeklinks,manual_ndvi_3
rf,producer_acc,3.0,0.8048780487804879,none_tomeklinks,manual_ndvi_3
rf,producer_acc,4.0,0.5833333333333333,none_tomeklinks,manual_ndvi_3
rf,producer_acc,6.0,0.42553191489361697,none_tomeklinks,manual_ndvi_3
rf,producer_acc,7.0,0.22429906542056077,none_tomeklinks,manual_ndvi_3
rf,producer_acc,11.0,0.7142857142857143,none_tomeklinks,manual_ndvi_3
rf,producer_acc,12.0,0.88,none_tomeklinks,manual_ndvi_3
rf,producer_acc,13.0,0.9411764705882353,none_tomeklinks,manual_ndvi_3
rf,producer_acc,14.0,0.75,none_tomeklinks,manual_ndvi_3
rf,producer_acc,16.0,0.875,none_tomeklinks,manual_ndvi_3
rf,producer_acc,17.0,0.9090909090909091,none_tomeklinks,manual_ndvi_3
rf,producer_acc,20.0,0.9534883720930233,none_tomeklinks,manual_ndvi_3
rf,user_acc,1.0,0.7453703703703703,none_tomeklinks,manual_ndvi_3
rf,user_acc,2.0,0.3731343283582089,none_tomeklinks,manual_ndvi_3
rf,user_acc,3.0,0.4177215189873418,none_tomeklinks,manual_ndvi_3
rf,user_acc,4.0,0.7333333333333334,none_tomeklinks,manual_ndvi_3
rf,user_acc,6.0,0.5,none_tomeklinks,manual_ndvi_3
rf,user_acc,7.0,0.5217391304347826,none_tomeklinks,manual_ndvi_3
rf,user_acc,11.0,0.5,none_tomeklinks,manual_ndvi_3
rf,user_acc,12.0,0.5945945945945945,none_tomeklinks,manual_ndvi_3
rf,user_acc,13.0,0.7272727272727273,none_tomeklinks,manual_ndvi_3
rf,user_acc,14.0,0.4931506849315068,none_tomeklinks,manual_ndvi_3
rf,user_acc,16.0,0.38888888888888884,none_tomeklinks,manual_ndvi_3
rf,user_acc,17.0,0.5263157894736843,none_tomeklinks,manual_ndvi_3
rf,user_acc,20.0,0.9685039370078741,none_tomeklinks,manual_ndvi_3
svm,overall_accuracy,,0.590443686006826,none_tomeklinks,manual_ndvi_3
svm,balanced_accuracy,,0.6147273902663268,none_tomeklinks,manual_ndvi_3
svm,kappa,,0.536295256419462,none_tomeklinks,manual_ndvi_3
svm,producer_acc,1.0,0.7352941176470589,none_tomeklinks,manual_ndvi_3
svm,producer_acc,2.0,0.1573033707865169,none_tomeklinks,manual_ndvi_3
svm,producer_acc,3.0,0.7073170731707317,none_tomeklinks,manual_ndvi_3
svm,producer_acc,4.0,0.5681818181818181,none_tomeklinks,manual_ndvi_3
svm,producer_acc,6.0,0.5106382978723405,none_tomeklinks,manual_ndvi_3
svm,producer_acc,7.0,0.13084112149532712,none_tomeklinks,manual_ndvi_3
svm,producer_acc,11.0,0.47619047619047616,none_tomeklinks,manual_ndvi_3
svm,producer_acc,12.0,0.76,none_tomeklinks,manual_ndvi_3
svm,producer_acc,13.0,0.8823529411764706,none_tomeklinks,manual_ndvi_3
svm,producer_acc,14.0,0.6666666666666667,none_tomeklinks,manual_ndvi_3
svm,producer_acc,16.0,0.625,none_tomeklinks,manual_ndvi_3
svm,producer_acc,17.0,0.8181818181818181,none_tomeklinks,manual_ndvi_3
svm,producer_acc,20.0,0.9534883720930233,none_tomeklinks,manual_ndvi_3
svm,user_acc,1.0,0.7389162561576355,none_tomeklinks,manual_ndvi_3
svm,user_acc,2.0,0.33333333333333337,none_tomeklinks,manual_ndvi_3
svm,user_acc,3.0,0.36708860759493667,none_tomeklinks,manual_ndvi_3
svm,user_acc,4.0,0.7425742574257426,none_tomeklinks,manual_ndvi_3
svm,user_acc,6.0,0.5454545454545454,none_tomeklinks,manual_ndvi_3
svm,user_acc,7.0,0.38888888888888884,none_tomeklinks,manual_ndvi_3
svm,user_acc,11.0,0.2222222222222222,none_tomeklinks,manual_ndvi_3
svm,user_acc,12.0,0.4418604651162791,none_tomeklinks,manual_ndvi_3
svm,user_acc,13.0,0.6521739130434783,none_tomeklinks,manual_ndvi_3
svm,user_acc,14.0,0.47058823529411764,none_tomeklinks,manual_ndvi_3
svm,user_acc,16.0,0.1428571428571429,none_tomeklinks,manual_ndvi_3
svm,user_acc,17.0,0.2647058823529411,none_tomeklinks,manual_ndvi_3
svm,user_acc,20.0,0.9761904761904762,none_tomeklinks,manual_ndvi_3
rf,overall_accuracy,,0.6473265073947668,none_random,manual_ndvi_3
rf,balanced_accuracy,,0.7185943189526954,none_random,manual_ndvi_3
rf,kappa,,0.5985656851667155,none_random,manual_ndvi_3
rf,producer_acc,1.0,0.7303921568627452,none_random,manual_ndvi_3
rf,producer_acc,2.0,0.3033707865168539,none_random,manual_ndvi_3
rf,producer_acc,3.0,0.8048780487804879,none_random,manual_ndvi_3
rf,producer_acc,4.0,0.5984848484848485,none_random,manual_ndvi_3
rf,producer_acc,6.0,0.42553191489361697,none_random,manual_ndvi_3
rf,producer_acc,7.0,0.25233644859813087,none_random,manual_ndvi_3
rf,producer_acc,11.0,0.8571428571428572,none_random,manual_ndvi_3
rf,producer_acc,12.0,0.92,none_random,manual_ndvi_3
rf,producer_acc,13.0,0.9411764705882353,none_random,manual_ndvi_3
rf,producer_acc,14.0,0.7708333333333334,none_random,manual_ndvi_3
rf,producer_acc,16.0,0.875,none_random,manual_ndvi_3
rf,producer_acc,17.0,0.9090909090909091,none_random,manual_ndvi_3
rf,producer_acc,20.0,0.9534883720930233,none_random,manual_ndvi_3
rf,user_acc,1.0,0.7563451776649746,none_random,manual_ndvi_3
rf,user_acc,2.0,0.41538461538461535,none_random,manual_ndvi_3
rf,user_acc,3.0,0.4342105263157895,none_random,manual_ndvi_3
rf,user_acc,4.0,0.7247706422018348,none_random,manual_ndvi_3
rf,user_acc,6.0,0.5128205128205128,none_random,manual_ndvi_3
rf,user_acc,7.0,0.4736842105263158,none_random,manual_ndvi_3
rf,user_acc,11.0,0.4285714285714286,none_random,manual_ndvi_3
rf,user_acc,12.0,0.6388888888888888,none_random,manual_ndvi_3
rf,user_acc,13.0,0.6956521739130435,none_random,manual_ndvi_3
rf,user_acc,14.0,0.5211267605633803,none_random,manual_ndvi_3
rf,user_acc,16.0,0.4375,none_random,manual_ndvi_3
rf,user_acc,17.0,0.5,none_random,manual_ndvi_3
rf,user_acc,20.0,0.9609375,none_random,manual_ndvi_3
svm,overall_accuracy,,0.5836177474402731,none_random,manual_ndvi_3
svm,balanced_accuracy,,0.612768305771726,none_random,manual_ndvi_3
svm,kappa,,0.5284880764117994,none_random,manual_ndvi_3
svm,producer_acc,1.0,0.7156862745098039,none_random,manual_ndvi_3
svm,producer_acc,2.0,0.1460674157303371,none_random,manual_ndvi_3
svm,producer_acc,3.0,0.7804878048780488,none_random,manual_ndvi_3
svm,producer_acc,4.0,0.5984848484848485,none_random,manual_ndvi_3
svm,producer_acc,6.0,0.44680851063829785,none_random,manual_ndvi_3
svm,producer_acc,7.0,0.12149532710280375,none_random,manual_ndvi_3
svm,producer_acc,11.0,0.47619047619047616,none_random,manual_ndvi_3
svm,producer_acc,12.0,0.8,none_random,manual_ndvi_3
svm,producer_acc,13.0,0.8823529411764706,none_random,manual_ndvi_3
svm,producer_acc,14.0,0.625,none_random,manual_ndvi_3
svm,producer_acc,16.0,0.625,none_random,manual_ndvi_3
svm,producer_acc,17.0,0.8181818181818181,none_random,manual_ndvi_3
svm,producer_acc,20.0,0.9302325581395349,none_random,manual_ndvi_3
svm,user_acc,1.0,0.7192118226600985,none_random,manual_ndvi_3
svm,user_acc,2.0,0.32499999999999996,none_random,manual_ndvi_3
svm,user_acc,3.0,0.367816091954023,none_random,manual_ndvi_3
svm,user_acc,4.0,0.7383177570093458,none_random,manual_ndvi_3
svm,user_acc,6.0,0.4883720930232558,none_random,manual_ndvi_3
svm,user_acc,7.0,0.43333333333333335,none_random,manual_ndvi_3
svm,user_acc,11.0,0.2325581395348837,none_random,manual_ndvi_3
svm,user_acc,12.0,0.4545454545454546,none_random,manual_ndvi_3
svm,user_acc,13.0,0.6,none_random,manual_ndvi_3
svm,user_acc,14.0,0.46153846153846156,none_random,manual_ndvi_3
svm,user_acc,16.0,0.1785714285714286,none_random,manual_ndvi_3
svm,user_acc,17.0,0.23684210526315785,none_random,manual_ndvi_3
svm,user_acc,20.0,0.9523809523809523,none_random,manual_ndvi_3
rf,overall_accuracy,,0.6496018202502845,none_none,manual_ndvi_3
rf,balanced_accuracy,,0.6966761786115772,none_none,manual_ndvi_3
rf,kappa,,0.5988858433958072,none_none,manual_ndvi_3
rf,producer_acc,1.0,0.7941176470588236,none_none,manual_ndvi_3
rf,producer_acc,2.0,0.2808988764044944,none_none,manual_ndvi_3
rf,producer_acc,3.0,0.7804878048780488,none_none,manual_ndvi_3
rf,producer_acc,4.0,0.6060606060606061,none_none,manual_ndvi_3
rf,producer_acc,6.0,0.42553191489361697,none_none,manual_ndvi_3
rf,producer_acc,7.0,0.22429906542056077,none_none,manual_ndvi_3
rf,producer_acc,11.0,0.7142857142857143,none_none,manual_ndvi_3
rf,producer_acc,12.0,0.92,none_none,manual_ndvi_3
rf,producer_acc,13.0,0.8235294117647058,none_none,manual_ndvi_3
rf,producer_acc,14.0,0.75,none_none,manual_ndvi_3
rf,producer_acc,16.0,0.875,none_none,manual_ndvi_3
rf,producer_acc,17.0,0.9090909090909091,none_none,manual_ndvi_3
rf,producer_acc,20.0,0.9534883720930233,none_none,manual_ndvi_3
rf,user_acc,1.0,0.7330316742081449,none_none,manual_ndvi_3
rf,user_acc,2.0,0.390625,none_none,manual_ndvi_3
rf,user_acc,3.0,0.42666666666666664,none_none,manual_ndvi_3
rf,user_acc,4.0,0.7272727272727273,none_none,manual_ndvi_3
rf,user_acc,6.0,0.5263157894736843,none_none,manual_ndvi_3
rf,user_acc,7.0,0.46153846153846156,none_none,manual_ndvi_3
rf,user_acc,11.0,0.5769230769230769,none_none,manual_ndvi_3
rf,user_acc,12.0,0.6216216216216216,none_none,manual_ndvi_3
rf,user_acc,13.0,0.7,none_none,manual_ndvi_3
rf,user_acc,14.0,0.5070422535211268,none_none,manual_ndvi_3
rf,user_acc,16.0,0.38888888888888884,none_none,manual_ndvi_3
rf,user_acc,17.0,0.5,none_none,manual_ndvi_3
rf,user_acc,20.0,0.9685039370078741,none_none,manual_ndvi_3
svm,overall_accuracy,,0.590443686006826,none_none,manual_ndvi_3
svm,balanced_accuracy,,0.6147421870269126,none_none,manual_ndvi_3
svm,kappa,,0.5357353497830086,none_none,manual_ndvi_3
svm,producer_acc,1.0,0.7254901960784313,none_none,manual_ndvi_3
svm,producer_acc,2.0,0.1348314606741573,none_none,manual_ndvi_3
svm,producer_acc,3.0,0.7804878048780488,none_none,manual_ndvi_3
svm,producer_acc,4.0,0.5984848484848485,none_none,manual_ndvi_3
svm,producer_acc,6.0,0.46808510638297873,none_none,manual_ndvi_3
svm,producer_acc,7.0,0.13084112149532712,none_none,manual_ndvi_3
svm,producer_acc,11.0,0.4285714285714286,none_none,manual_ndvi_3
svm,producer_acc,12.0,0.8,none_none,manual_ndvi_3
svm,producer_acc,13.0,0.8823529411764706,none_none,manual_ndvi_3
svm,producer_acc,14.0,0.6458333333333333,none_none,manual_ndvi_3
svm,producer_acc,16.0,0.625,none_none,manual_ndvi_3
svm,producer_acc,17.0,0.8181818181818181,none_none,manual_ndvi_3
svm,producer_acc,20.0,0.9534883720930233,none_none,manual_ndvi_3
svm,user_acc,1.0,0.7149758454106281,none_none,manual_ndvi_3
svm,user_acc,2.0,0.3157894736842105,none_none,manual_ndvi_3
svm,user_acc,3.0,0.3764705882352941,none_none,manual_ndvi_3
svm,user_acc,4.0,0.7452830188679245,none_none,manual_ndvi_3
svm,user_acc,6.0,0.5116279069767442,none_none,manual_ndvi_3
svm,user_acc,7.0,0.4375,none_none,manual_ndvi_3
svm,user_acc,11.0,0.2142857142857143,none_none,manual_ndvi_3
svm,user_acc,12.0,0.4651162790697675,none_none,manual_ndvi_3
svm,user_acc,13.0,0.625,none_none,manual_ndvi_3
svm,user_acc,14.0,0.4769230769230769,none_none,manual_ndvi_3
svm,user_acc,16.0,0.16666666666666663,none_none,manual_ndvi_3
svm,user_acc,17.0,0.2432432432432432,none_none,manual_ndvi_3
svm,user_acc,20.0,0.9685039370078741,none_none,manual_ndvi_3
rf,overall_accuracy,,0.6780432309442548,smote_tomeklinks,manual_3
rf,balanced_accuracy,,0.7335731305781171,smote_tomeklinks,manual_3
rf,kappa,,0.6319683627454462,smote_tomeklinks,manual_3
rf,producer_acc,1.0,0.7647058823529411,smote_tomeklinks,manual_3
rf,producer_acc,2.0,0.4831460674157303,smote_tomeklinks,manual_3
rf,producer_acc,3.0,0.6829268292682926,smote_tomeklinks,manual_3
rf,producer_acc,4.0,0.6060606060606061,smote_tomeklinks,manual_3
rf,producer_acc,6.0,0.7021276595744681,smote_tomeklinks,manual_3
rf,producer_acc,7.0,0.3551401869158879,smote_tomeklinks,manual_3
rf,producer_acc,11.0,0.9047619047619048,smote_tomeklinks,manual_3
rf,producer_acc,12.0,0.96,smote_tomeklinks,manual_3
rf,producer_acc,13.0,0.8235294117647058,smote_tomeklinks,manual_3
rf,producer_acc,14.0,0.75,smote_tomeklinks,manual_3
rf,producer_acc,16.0,0.75,smote_tomeklinks,manual_3
rf,producer_acc,17.0,0.9090909090909091,smote_tomeklinks,manual_3
rf,producer_acc,20.0,0.8449612403100775,smote_tomeklinks,manual_3
rf,user_acc,1.0,0.7878787878787878,smote_tomeklinks,manual_3
rf,user_acc,2.0,0.4725274725274725,smote_tomeklinks,manual_3
rf,user_acc,3.0,0.5,smote_tomeklinks,manual_3
rf,user_acc,4.0,0.6779661016949152,smote_tomeklinks,manual_3
rf,user_acc,6.0,0.6470588235294117,smote_tomeklinks,manual_3
rf,user_acc,7.0,0.5205479452054795,smote_tomeklinks,manual_3
rf,user_acc,11.0,0.5588235294117647,smote_tomeklinks,manual_3
rf,user_acc,12.0,0.7058823529411764,smote_tomeklinks,manual_3
rf,user_acc,13.0,0.6666666666666667,smote_tomeklinks,manual_3
rf,user_acc,14.0,0.6666666666666667,smote_tomeklinks,manual_3
rf,user_acc,16.0,0.5,smote_tomeklinks,manual_3
rf,user_acc,17.0,0.5555555555555556,smote_tomeklinks,manual_3
rf,user_acc,20.0,0.9159663865546218,smote_tomeklinks,manual_3
svm,overall_accuracy,,0.6154721274175199,smote_tomeklinks,manual_3
svm,balanced_accuracy,,0.672149560054062,smote_tomeklinks,manual_3
svm,kappa,,0.5665427530988119,smote_tomeklinks,manual_3
svm,producer_acc,1.0,0.6715686274509804,smote_tomeklinks,manual_3
